ccp1,0,0
member 1,0,0
member 10,20.44221376,22.18448024
member 11,0,0
member 12,0,0
member 13,8.634491466,23.0918302
member 14,8.927899165,19.9069417
member 15,18.10785318,19.9069417
member 16,6.329857948,6.071462164
member 17,6.329857948,6.071462164
member 18,23.18126888,26.79074161
member 19,18.87159492,20.08401415
member 2,0,0
member 20,23.56314885,23.24375677
member 3,21.39217645,23.0918302
member 4,8.927899165,9.87435437
member 5,8.634491466,11.86409532
member 6,6.329857948,8.098927474
member 7,7.463090551,7.872106361
member 8,21.22832052,23.24375677
member 9,23.56314885,25.21774333
