ccp1,0,0
member 1,0,0
member 10,30.23861312,5.061370248
member 11,0,0
member 12,0,0
member 13,138.1426739,11.06698878
member 14,24.92038937,6.595999575
member 15,138.1426739,6.595999575
member 16,0,0
member 17,0,0
member 18,37.44314722,4.272859841
member 19,29.7972914,4.272859841
member 2,0,0
member 20,36.75467106,6.175035447
member 3,21.19851932,6.595999575
member 4,21.19851932,3.363986026
member 5,190.9801905,11.06698878
member 6,0,0
member 7,0,0
member 8,30.23861312,3.626956354
member 9,37.44314722,3.626956354
