ccp1,0,0
member 1,0,0
member 10,45.24819561,38.77691782
member 11,0,0
member 12,0,0
member 13,11.32739812,0.00E+00
member 14,11.32739812,12.89755545
member 15,11.05790602,0.00E+00
member 16,0.595845898,0.858701026
member 17,2.920139582,0.858701026
member 18,160.4833576,32.00989183
member 19,59.26076663,154.6778274
member 2,0,0
member 20,44.3696074,38.77691782
member 3,72.00143215,14.66280962
member 4,11.05790602,40.52885333
member 5,10.35874469,40.52885333
member 6,0.595845898,0.475058266
member 7,0.595845898,0.397065041
member 8,106.2333874,69.22525052
member 9,44.3696074,205.7790183
