ccp1,0,0
member 1,0,0
member 10,13.99123137,1.928406085
member 11,0,0
member 12,0,0
member 13,8.150679673,0.813002341
member 14,10.4560945,1.12488419
member 15,8.150679673,1.12488419
member 16,0,0
member 17,0,0
member 18,34.40053151,1.07605954
member 19,13.99123137,4.653544929
member 2,0,0
member 20,52.55422039,4.653544929
member 3,18.43718345,1.187636856
member 4,12.26314263,1.187636856
member 5,10.8598959,1.12488419
member 6,0,0
member 7,0,0
member 8,9.383764963,1.068246938
member 9,18.42862323,4.653544929
