ccp1,0,0
member 1,0,0
member 10,6.691266712,5.651014046
member 11,0,0
member 12,0,0
member 13,4.000246007,8.758631404
member 14,7.655606149,2.42416323
member 15,5.457256114,2.42416323
member 16,0,0
member 17,0,0
member 18,4.292286751,18.09164394
member 19,6.691266712,4.113451627
member 2,0,0
member 20,13.10001637,26.88745041
member 3,5.687511323,3.604059756
member 4,2.968039514,8.758631404
member 5,7.09392024,6.384412201
member 6,0,0
member 7,0,0
member 8,29.56100856,4.997335663
member 9,20.52259556,18.09164394
