ccp1,0,0
member 1,0,0
member 10,14.84627089,5.859145303
member 11,0,0
member 12,0,0
member 13,3.313634835,7.379569959
member 14,3.313634835,7.379569959
member 15,4.724897512,5.17414959
member 16,0,0
member 17,0,0
member 18,3.368619033,5.361939738
member 19,3.368619033,5.859145303
member 2,0,0
member 20,14.84627089,5.361939738
member 3,4.82691601,7.379569959
member 4,5.12253331,5.17414959
member 5,5.12253331,9.3940234
member 6,0,0
member 7,0,0
member 8,8.793029551,5.859145303
member 9,3.368619033,23.30438773
