ccp1,0,0
member 1,0,0
member 10,8.259117957,23.08659482
member 11,0,0
member 12,0,0
member 13,8.420508117,3.435137254
member 14,7.68700716,3.172837985
member 15,7.68700716,6.942001013
member 16,0,0
member 17,0,0
member 18,38.44086543,5.904067501
member 19,3.18233825,16.47731455
member 2,0,0
member 20,21.19089795,16.47731455
member 3,8.862662431,6.488381982
member 4,6.568381326,4.587652696
member 5,8.862662431,7.182527492
member 6,0,0
member 7,0,0
member 8,29.28183041,3.092161181
member 9,29.28183041,16.47731455
