ccp1,0,0
member 1,0,0
member 10,7.068558068,6.115225712
member 11,0,0
member 12,0,0
member 13,111.5865162,26.26277419
member 14,111.5865162,35.50106959
member 15,38.77993607,24.26234234
member 16,0,0
member 17,0,0
member 18,5.808369494,59.21250138
member 19,6.657279192,6.768877386
member 2,0,0
member 20,7.068558068,5.280431865
member 3,46.68461542,35.50106959
member 4,46.68461542,35.50106959
member 5,159.2197288,53.89135859
member 6,0,0
member 7,0,0
member 8,5.967006641,6.768877386
member 9,5.967006641,60.19665571
