ccp1,0,0
member 1,0,0
member 10,2.429077834,6.678511554
member 11,0,0
member 12,0,0
member 13,4.872085662,10.12233148
member 14,3.951618966,7.392089431
member 15,2.242681079,4.578174321
member 16,0,0
member 17,0,0
member 18,17.76795108,4.849107375
member 19,1.662643929,20.92449642
member 2,0,0
member 20,17.76795108,20.92449642
member 3,3.042198648,8.754997151
member 4,3.042198648,10.12233148
member 5,3.951618966,7.392089431
member 6,0,0
member 7,0,0
member 8,9.016274675,20.92449642
member 9,17.76795108,29.77996641
