ccp1,0,0
member 1,0,0
member 10,34.75913462,43.09999773
member 11,0,0
member 12,0,0
member 13,13.29941175,52.67579533
member 14,44.35511901,50.21950104
member 15,60.08965383,65.45589903
member 16,0,0.290135272
member 17,0,0.197246471
member 18,122.2131033,39.05569096
member 19,173.3258186,31.99613878
member 2,0,0
member 20,46.54459711,44.09980567
member 3,15.96213992,67.14344605
member 4,44.35511901,52.67579533
member 5,61.45145681,52.67579533
member 6,0,0.079090376
member 7,0,0.071668897
member 8,46.54459711,61.54361161
member 9,34.75913462,43.09999773
