ccp1,0,0
member 1,0,0
member 10,9.603820421,3.237727178
member 11,0,0
member 12,0,0
member 13,5.324819761,3.28496849
member 14,5.324819761,3.28496849
member 15,7.174358046,8.75364836
member 16,0,0
member 17,0,0
member 18,23.59964495,17.91644623
member 19,15.99114396,28.13549828
member 2,0,0
member 20,15.99114396,9.535621858
member 3,3.482415244,3.564451883
member 4,7.174358046,3.431711108
member 5,5.121395961,10.08566823
member 6,0,0
member 7,0,0
member 8,4.407830611,28.13549828
member 9,4.407830611,3.237727178
