ccp1,0.482912102,0.129822639,0,0,0,0,0.511025561,0.00E+00,0,0.066297268
ccp2,5.253588443,4.958062884,0,0,3.292561261,0,0.875855904,2.191379222,0,0.256329169
member 0,0,0,0,0,0,0,0,0,0,0
member 1,2.086231736,1.144323372,0,0,3.174778054,0,1.623536673,0.86298544,0,0.78538784
member 10,0,7.151552761,0,0,11.56407655,0,11.66180611,6.597967896,0,1.930885883
member 11,1.600797273,1.29186122,0,0,3.613658826,0,1.006351816,1.099772495,0,0.26334473
member 12,1.600797273,1.704496923,0,0,1.972365798,0,1.68437277,0.945962283,0,0.394075251
member 13,1.38514573,1.373358668,0,0,3.613658826,0,1.006351816,0.5939219,0,0.563554362
member 14,1.38514573,0.933626149,0,0,2.564097165,0,1.68437277,0.5939219,0,0.26334473
member 15,1.822853451,1.373358668,0,0,1.566223613,0,1.006351816,1.184107372,0,0.26334473
member 16,9.924933223,7.118901646,0,0,15.12265778,0,13.15048537,4.796222731,0,1.917212526
member 17,4.744737525,8.582929625,0,0,0,0,8.596958648,7.232368571,0,1.675024898
member 18,10.07250886,8.338060261,0,0,15.07492719,0,13.05890528,6.46691156,0,1.917212526
member 19,10.55326726,7.118901646,0,0,0,0,5.960674429,7.232368571,0,2.053628761
member 2,1.419563656,1.420237635,0,0,1.980186024,0,1.670239062,0.86298544,0,0.247604937
member 20,4.744737525,3.07349248,0,0,15.07492719,0,13.15048537,0,0,1.675024898
member 3,1.123136028,1.07641727,0,0,1.376004929,0,1.838443327,0.93646344,0,0.247604937
member 4,1.123136028,0.777925132,0,0,1.980186024,0,2.157544439,0.541824935,0,0.529871407
member 5,1.419563656,0.777925132,0,0,2.252686211,0,1.782580254,0.855661211,0,0.23501978
member 6,6.466197625,5.931681016,0,0,13.91728245,0,12.58724435,4.375513125,0,1.57491071
member 7,8.047564846,6.94752031,0,0,13.28600302,0,8.286454099,0,0,1.57491071
member 8,8.557045245,3.905644102,0,0,13.91728245,0,12.58724435,6.606547005,0,1.866916227
member 9,8.557045245,6.94752031,0,0,0,0,0,6.606547005,0,1.80262308
