ccp1,1.892922107,0,0,0,11.15686722,18.18456969,0,0.578286554,0,0
ccp2,0.945626313,0,0,0,4.255609006,2.676785576,0,0.615686499,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,2.307871129,0,0,0,16.71081128,12.07675077,0,1.000780042,0,0
member 10,1.699383873,0,0,0,2.982978519,3.259212727,0,1.385257658,0,0
member 11,1.371593304,0,0,0,7.161232769,3.892047561,0,0.770905387,0,0
member 12,1.250264249,0,0,0,3.584716556,2.651433262,0,2.260214867,0,0
member 13,2.22791936,0,0,0,4.774201389,3.328560435,0,1.173459212,0,0
member 14,3.368670152,0,0,0,3.584716556,2.651433262,0,3.431712983,0,0
member 15,4.662284206,0,0,0,12.05525173,1.968706391,0,3.431712983,0,0
member 16,1.104550604,0,0,0,7.040990329,3.205797981,0,1.526417204,0,0
member 17,1.640511978,0,0,0,7.24961099,3.362062044,0,1.828231199,0,0
member 18,1.663656524,0,0,0,7.533935506,3.010792819,0,1.713322012,0,0
member 19,1.104550604,0,0,0,5.318820424,2.333057528,0,2.269720152,0,0
member 2,3.489559238,0,0,0,8.450616415,6.24977806,0,1.827432281,0,0
member 20,1.544547536,0,0,0,5.318820424,3.205797981,0,1.526417204,0,0
member 3,4.829596306,0,0,0,16.71081128,2.570322892,0,3.854409938,0,0
member 4,1.200754676,0,0,0,2.512852096,2.570322892,0,3.854409938,0,0
member 5,0.798499086,0,0,0,5.01995583,3.772985382,0,1.827432281,0,0
member 6,1.460287328,0,0,0,4.935667027,2.261686634,0,1.385257658,0,0
member 7,1.460287328,0,0,0,4.935667027,5.258047562,0,1.478164204,0,0
member 8,2.179318021,0,0,0,2.982978519,5.258047562,0,1.835117508,0,0
member 9,1.460287328,0,0,0,5.281216892,1.840318895,0,1.44645175,0,0
