ccp1,4.29663092,0,0,0,0,0,0,0.189548662,0,0
ccp2,0.388054172,0,0,0,0,0,0,4.149198179,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0.991267476,0,0,0,0,0,0,7.653890576,0,0
member 10,1.696946302,0,0,0,0,0,0,9.189099751,0,0
member 11,1.870606628,0,0,0,0,0,0,7.261551682,0,0
member 12,0.00E+00,0,0,0,0,0,0,7.731947177,0,0
member 13,0.00E+00,0,0,0,0,0,0,6.585637601,0,0
member 14,2.542037293,0,0,0,0,0,0,7.731947177,0,0
member 15,0.00E+00,0,0,0,0,0,0,5.727380707,0,0
member 16,1.385489106,0,0,0,0,0,0,32.23698779,0,0
member 17,1.385489106,0,0,0,0,0,0,7.906577738,0,0
member 18,0.913302054,0,0,0,0,0,0,20.76434736,0,0
member 19,1.385489106,0,0,0,0,0,0,20.76434736,0,0
member 2,1.215104989,0,0,0,0,0,0,8.986142454,0,0
member 20,1.708596957,0,0,0,0,0,0,20.76434736,0,0
member 3,1.120722495,0,0,0,0,0,0,13.96021629,0,0
member 4,1.001034668,0,0,0,0,0,0,13.96021629,0,0
member 5,1.215104989,0,0,0,0,0,0,7.653890576,0,0
member 6,1.376041673,0,0,0,0,0,0,24.13252175,0,0
member 7,1.376041673,0,0,0,0,0,0,37.46613343,0,0
member 8,1.696946302,0,0,0,0,0,0,2.528768952,0,0
member 9,3.410376431,0,0,0,0,0,0,7.984542377,0,0
