ccp1,0,0.050340841,0,0,1.784645987,0,0,0,0,0.481254233
ccp2,0,0.057589753,0,0,0.85348353,0,0,0,0,0.586687617
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,0.408688676,0,0,2.318716252,0,0,0,0,2.142791052
member 10,0,1.938893791,0,0,0.94319342,0,0,0,0,0.696582118
member 11,0,0.374569336,0,0,2.727109789,0,0,0,0,0.926611762
member 12,0,0.374569336,0,0,2.339446933,0,0,0,0,0.926611762
member 13,0,0.567103868,0,0,2.094565124,0,0,0,0,0.926611762
member 14,0,0.611865123,0,0,2.094565124,0,0,0,0,1.232035003
member 15,0,0.447398405,0,0,2.094565124,0,0,0,0,1.199948991
member 16,0,2.418045733,0,0,9.48893314,0,0,0,0,1.862500014
member 17,0,2.418045733,0,0,0.951626121,0,0,0,0,2.928181291
member 18,0,1.23231213,0,0,6.58846512,0,0,0,0,1.862500014
member 19,0,0.785238404,0,0,9.48893314,0,0,0,0,7.528521153
member 2,0,0.667599623,0,0,1.789328207,0,0,0,0,1.968633654
member 20,0,1.777025402,0,0,0.951626121,0,0,0,0,4.22919715
member 3,0,0.618761087,0,0,2.68044624,0,0,0,0,1.374551646
member 4,0,0.558531728,0,0,2.68044624,0,0,0,0,2.138521499
member 5,0,0.408688676,0,0,2.702943888,0,0,0,0,2.138521499
member 6,0,2.638304356,0,0,6.53008236,0,0,0,0,3.232859711
member 7,0,1.344562849,0,0,6.53008236,0,0,0,0,0.696582118
member 8,0,0.475999982,0,0,9.40484829,0,0,0,0,7.340886427
member 9,0,1.938893791,0,0,4.170910937,0,0,0,0,1.787355793
