ccp1,0,0,3.586400274,0,20.69657633,0,68.46895758,95.63669241,0,1.74594124
ccp2,0,0,12.64539489,0,14.35581053,0,6.87880275,10.642804,0,10.09359735
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,0,7.803489661,0,7.143622069,0,10.04826338,9.412539341,0,10.72677861
member 10,0,0,50.76288317,0,46.45438822,0,53.93064161,46.10706842,0,52.60992837
member 11,0,0,10.45810093,0,8.210737444,0,6.140750148,6.639975411,0,12.31971848
member 12,0,0,10.00343226,0,9.980851207,0,6.468939964,6.639975411,0,13.50325704
member 13,0,0,10.45810093,0,8.210737444,0,5.072688944,7.028611891,0,14.32679888
member 14,0,0,10.00343226,0,7.858801657,0,6.468939964,7.18551789,0,13.50325704
member 15,0,0,12.77026151,0,8.592471454,0,7.674141467,6.639975411,0,11.92808057
member 16,0,0,44.56769088,0,23.69989007,0,34.08715171,37.62738415,0,34.41286278
member 17,0,0,74.62999245,0,46.60595844,0,34.7198386,37.62738415,0,66.2272814
member 18,0,0,65.16923975,0,47.9930477,0,34.7198386,31.25603534,0,36.08527306
member 19,0,0,11.72660848,0,38.93710261,0,34.08715171,37.62738415,0,36.08527306
member 2,0,0,7.803489661,0,9.660864625,0,9.53848315,11.40612503,0,8.126114665
member 20,0,0,65.16923975,0,47.9930477,0,18.59007608,23.52965515,0,66.2272814
member 3,0,0,9.269628532,0,7.143622069,0,11.24145365,10.36819564,0,8.230390395
member 4,0,0,6.982324198,0,8.316996396,0,11.92031386,9.794901922,0,11.38098751
member 5,0,0,10.37664982,0,7.143622069,0,9.409677022,11.40612503,0,8.126114665
member 6,0,0,50.76288317,0,22.94007043,0,44.3869977,48.31035818,0,52.60992837
member 7,0,0,50.76288317,0,48.54007522,0,28.87613455,49.77519968,0,43.49739376
member 8,0,0,55.68643659,0,48.54007522,0,25.88070939,55.50570815,0,55.04417219
member 9,0,0,55.68643659,0,48.54007522,0,44.3869977,34.70956596,0,45.91961905
