ccp1,0.00E+00,0.441207178,0.745057402,0.0021737,0.246304842,0,0.038582531,0,4.771449866,0.443151535
ccp2,0.00E+00,0.549330825,6.604138886,0.035507773,27.14743748,0,0.368695747,0,0.540364918,1.709415693
member 0,0,0,0,0,0,0,0,0,0,0
member 1,3.593346076,16.21737869,8.070347415,0.046144387,2.765378336,0,11.151843,0,20.36379416,9.220485497
member 10,2.781112235,3.259201373,6.077498847,0.031411145,3.675404296,0,6.288463643,0,5.114726353,3.390755385
member 11,4.127218145,27.28941845,14.84471225,0.017227276,8.794962988,0,4.628417664,0,13.9531077,1.926160275
member 12,4.788873671,7.855389566,14.84471225,0.021252333,2.803871437,0,6.307223754,0,3.692074194,20.13748871
member 13,4.127218145,2.807709797,3.487863472,0.077198455,8.794962988,0,6.307223754,0,3.984148371,5.94419838
member 14,4.127218145,3.141593069,4.300267879,0.017227276,19.83718299,0,21.77794773,0,13.9531077,2.97668727
member 15,10.51265295,3.141593069,8.574277899,0.077198455,13.75953799,0,5.119963458,0,3.984148371,1.997052766
member 16,6.251755004,2.898637935,4.995979808,0.026432274,3.98628168,0,6.506936803,0,6.737686254,3.303488312
member 17,4.390207472,4.397556507,6.501781002,0.026432274,3.283840693,0,7.46678642,0,3.61404357,2.465891452
member 18,6.988906745,2.898637935,6.501781002,0.042121141,4.093188138,0,7.122206108,0,6.737686254,3.110635891
member 19,9.966770201,4.566469704,3.231542067,0.027415207,4.093188138,0,6.506936803,0,3.61404357,3.110635891
member 2,13.48805604,2.613486966,3.282873531,0.046144387,13.75902534,0,2.621781876,0,2.636939438,9.220485497
member 20,6.251755004,7.263825744,7.758474227,0.027415207,3.98628168,0,4.918943731,0,6.738578166,2.922811774
member 3,13.48805604,3.086912297,8.070347415,0.021460837,4.820687739,0,2.621781876,0,5.261168484,5.632198591
member 4,9.491117529,22.70202979,13.97225358,0.046144387,2.803766971,0,16.64451467,0,14.24433683,2.820446556
member 5,9.491117529,2.613486966,4.047531019,0.01739629,2.765378336,0,23.27112887,0,9.234972335,1.892231224
member 6,2.136921996,2.411372923,6.119656036,0.031411145,4.093035635,0,2.518845619,0,3.766199495,3.390755385
member 7,2.781112235,3.658321228,6.119656036,0.031411145,4.282885541,0,3.738981537,0,3.766199495,2.336461449
member 8,2.781112235,3.547751228,7.302490444,0.030373307,4.282885541,0,3.33200991,0,2.391982711,3.130094426
member 9,1.50062357,6.042766675,6.119656036,0.024688796,3.283718345,0,4.143122,0,4.459389799,5.59487255
