ccp1,0,0,0,0,0,0,0,0.003047777,0,0
ccp2,0,0,0,0,0,0,0,0.045685144,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,0,0,0,0,0,0,0.141050838,0,0
member 10,0,0,0,0,0,0,0,0.054612658,0,0
member 11,0,0,0,0,0,0,0,0.168286317,0,0
member 12,0,0,0,0,0,0,0,0.155889064,0,0
member 13,0,0,0,0,0,0,0,0.168286317,0,0
member 14,0,0,0,0,0,0,0,0.145267656,0,0
member 15,0,0,0,0,0,0,0,0.168286317,0,0
member 16,0,0,0,0,0,0,0,0.105998607,0,0
member 17,0,0,0,0,0,0,0,0.652402192,0,0
member 18,0,0,0,0,0,0,0,0.47385251,0,0
member 19,0,0,0,0,0,0,0,0.652402192,0,0
member 2,0,0,0,0,0,0,0,0.197327073,0,0
member 20,0,0,0,0,0,0,0,0.105998607,0,0
member 3,0,0,0,0,0,0,0,0.202558601,0,0
member 4,0,0,0,0,0,0,0,0.175193394,0,0
member 5,0,0,0,0,0,0,0,0.141050838,0,0
member 6,0,0,0,0,0,0,0,0.571468085,0,0
member 7,0,0,0,0,0,0,0,0.127834759,0,0
member 8,0,0,0,0,0,0,0,0.571468085,0,0
member 9,0,0,0,0,0,0,0,0.571468085,0,0
