ccp1,3.368846696,0.074534461,1.650941831,1.620720106,3.593797674,0.514806444,2.078931476,3.913812,1.828144957,1.150400878
ccp2,1.130704941,2.117441918,0.519776775,3.07094062,1.59135951,7.857855635,3.43557747,1.518492143,0.747612568,3.505007462
member 0,0,0,0,0,0,0,0,0,0,0
member 1,4.405368451,3.027395118,5.777239247,4.567491804,7.890632156,4.131215552,2.237602105,4.07907879,4.94047266,3.213330958
member 10,9.018382844,8.945046124,9.005030979,11.43228904,9.030051828,10.35381853,7.358345462,10.68258384,10.7704018,9.596224221
member 11,3.883294748,4.981447865,6.968733423,4.134220163,4.065261855,4.117301675,4.071966742,4.21669776,3.689864215,6.981213619
member 12,3.743870764,3.00047596,6.968733423,4.253952251,8.723792555,6.890210907,3.350594011,3.736957969,4.88588453,5.92153639
member 13,5.820813338,7.02576837,0.907470815,9.142069971,7.534377469,6.890210907,2.522366985,7.200091889,8.442243474,5.92153639
member 14,3.883294748,5.923769183,3.814057727,4.253952251,5.43394175,5.901037587,2.230228096,6.182633137,3.689864215,3.14376301
member 15,5.820813338,2.844773624,5.966007974,4.134220163,4.065261855,4.117301675,5.795487647,3.343316937,6.078970257,3.050535625
member 16,10.2077416,8.066203546,12.98491519,11.00434104,10.74941893,9.128810926,8.067029825,9.070999465,9.580577727,9.881560313
member 17,10.92830885,8.865508074,9.323476962,11.00434104,8.622353405,7.819497075,8.590832553,10.4290824,6.295550399,9.060815974
member 18,10.92830885,10.20531579,13.03621714,10.34782369,8.622353405,9.260291637,8.067029825,11.04299026,9.580577727,9.881560313
member 19,10.92830885,10.20531579,9.299266366,9.917371772,9.315797015,10.33015877,7.334096065,8.918710828,10.39000761,9.060815974
member 2,3.793984732,2.870295878,4.846605423,8.698999487,4.200933056,3.012445777,2.53070692,5.079886033,8.536565451,5.228543941
member 20,9.230674662,10.20531579,13.03621714,10.34782369,9.315797015,10.33015877,8.067029825,8.918710828,10.65139778,9.881560313
member 3,9.12917227,7.088800958,5.777239247,4.69977197,5.690879662,5.040093141,5.814649801,3.234202208,4.94047266,5.228543941
member 4,4.405368451,2.870295878,3.693378234,4.567491804,4.200933056,3.348020251,2.237602105,4.07907879,3.852158411,4.123171467
member 5,9.12917227,7.088800958,6.748237752,4.69977197,4.257483255,5.040093141,5.814649801,6.965104872,3.731089666,4.123171467
member 6,10.67697397,8.138570533,12.62374198,9.234890719,10.37833659,7.50834402,7.358345462,10.68258384,9.68761788,8.810907422
member 7,9.018382844,8.138570533,11.17052319,8.515789222,11.38719305,9.159660536,6.717431331,11.22506772,6.365888191,10.10127259
member 8,9.018382844,10.2968741,11.17052319,8.515789222,11.38719305,10.36506817,8.335341297,8.202857517,10.7704018,9.596224221
member 9,9.018382844,10.81633645,12.62374198,12.15761026,10.02715772,9.483171609,8.335341297,11.22506772,10.7704018,10.40890111
