ccp1,0,0,0,0,1.764399273,0,0,0,0,0
ccp2,0,0,0,0,0.618733117,0,0,0,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,0,0,0,11.69460253,0,0,0,0,0
member 10,0,0,0,0,2.022688889,0,0,0,0,0
member 11,0,0,0,0,0.942087877,0,0,0,0,0
member 12,0,0,0,0,3.966292298,0,0,0,0,0
member 13,0,0,0,0,3.966292298,0,0,0,0,0
member 14,0,0,0,0,5.931272228,0,0,0,0,0
member 15,0,0,0,0,10.80732451,0,0,0,0,0
member 16,0,0,0,0,1.928495916,0,0,0,0,0
member 17,0,0,0,0,2.023395769,0,0,0,0,0
member 18,0,0,0,0,1.928495916,0,0,0,0,0
member 19,0,0,0,0,1.869226008,0,0,0,0,0
member 2,0,0,0,0,1.090216967,0,0,0,0,0
member 20,0,0,0,0,2.023395769,0,0,0,0,0
member 3,0,0,0,0,8.8850978,0,0,0,0,0
member 4,0,0,0,0,1.019433002,0,0,0,0,0
member 5,0,0,0,0,4.291923678,0,0,0,0,0
member 6,0,0,0,0,2.086824839,0,0,0,0,0
member 7,0,0,0,0,1.677166099,0,0,0,0,0
member 8,0,0,0,0,2.086824839,0,0,0,0,0
member 9,0,0,0,0,1.677166099,0,0,0,0,0
