ccp1,0.631918187,0.690299858,0.528003888,0.515671747,0.814077007,0.85786447,0.823989275,0.026162658,0.064545824,0.954748393
ccp2,0.161727183,0.209260639,0.077527082,1.117340923,0.021449398,0.031161011,1.523022949,0.009178335,0.917397335,1.940563693
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0.656686561,1.128497986,0.711021529,1.177259593,1.095304072,1.133426896,1.248565271,0.6830679,0.75217026,1.331904565
member 10,4.442827806,1.610059959,0.662422567,5.683571156,1.114767954,1.024362623,9.191369608,3.970585364,0.549502105,1.006205005
member 11,0.946918272,0.93502686,0.255583979,1.24849926,1.213491204,1.258210806,1.245240882,0.925745533,0.735552118,0.732767344
member 12,0.963962257,0.71754209,0.711448813,1.040519383,0.970840554,1.073552537,0.940979995,0.803629543,0.735552118,0.879793005
member 13,1.224611656,0.93502686,0.835353657,1.394617958,1.213491204,1.258210806,1.202518223,0.925745533,0.735552118,0.698892142
member 14,1.203527084,0.88117208,0.924117228,1.37404005,1.213491204,1.214883335,1.245240882,0.960365655,0.9195226,0.897961534
member 15,1.146407583,0.71754209,0.897772633,1.37404005,1.082362061,1.245967049,1.245240882,0.759941693,0.9195226,0.71009937
member 16,0.958715465,2.329254816,5.467998954,2.673445002,3.107710801,10.17169437,6.63749993,1.733528694,3.031184766,4.401640372
member 17,4.689365133,0.794533646,3.983823594,4.212640424,1.028315028,0.910947395,1.755437203,0.586490178,0.71930152,4.401640372
member 18,1.808463443,3.514575507,0.662820646,0.927937615,1.028315028,2.117928361,0.730664202,0.850277109,0.71930152,3.072343182
member 19,0.829290167,3.514575507,1.642144796,6.027501853,3.107710801,2.117928361,6.63749993,2.806962211,5.94074754,3.072343182
member 2,0.645075572,0.866012345,0.923562219,1.177259593,1.173358853,1.207212511,1.292923874,0.540514723,0.75217026,1.331904565
member 20,3.122615857,1.334029238,0.836720633,4.212640424,6.708679076,1.169317224,3.092688949,5.582481351,0.669898729,0.57321507
member 3,0.773566939,1.128497986,0.834851958,1.315040724,1.284835119,1.220137187,1.248565271,0.571588063,0.57646146,1.320823487
member 4,0.780975031,1.128497986,0.834851958,1.295636996,1.173358853,1.401093061,1.292923874,0.6830679,0.720326585,1.331904565
member 5,0.656686561,0.866012345,0.951824453,1.315040724,1.284835119,1.220137187,1.27996447,0.652844054,0.630553768,1.028009687
member 6,2.127240828,4.241794059,0.662422567,5.683571156,0.862844074,1.024362623,1.000217993,0.454656545,3.591408912,2.870914297
member 7,4.442827806,1.610059959,1.641158551,1.302592672,9.708047482,11.43809574,4.898147389,3.970585364,1.554640929,4.519150185
member 8,0.710939987,0.763672606,3.981430975,0.961974073,1.884841522,1.314900141,1.822656726,3.970585364,1.554640929,2.870914297
member 9,2.127240828,2.811212684,5.464714964,3.972266154,1.884841522,2.381615735,0.758642929,0.454656545,3.591408912,0.843149621
