ccp1,0,0,0,0,0,0,0,0,0,1.68096669
ccp2,0,0,0,0,0,0,0,0,0,18.7699463
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,0,0,0,0,0,0,0,0,2.59794083
member 10,0,0,0,0,0,0,0,0,0,3.746916197
member 11,0,0,0,0,0,0,0,0,0,9.768853103
member 12,0,0,0,0,0,0,0,0,0,2.116777903
member 13,0,0,0,0,0,0,0,0,0,6.926938728
member 14,0,0,0,0,0,0,0,0,0,9.768853103
member 15,0,0,0,0,0,0,0,0,0,9.768853103
member 16,0,0,0,0,0,0,0,0,0,4.339621808
member 17,0,0,0,0,0,0,0,0,0,4.416593401
member 18,0,0,0,0,0,0,0,0,0,3.78196413
member 19,0,0,0,0,0,0,0,0,0,2.436145735
member 2,0,0,0,0,0,0,0,0,0,2.59794083
member 20,0,0,0,0,0,0,0,0,0,4.878006091
member 3,0,0,0,0,0,0,0,0,0,9.678323923
member 4,0,0,0,0,0,0,0,0,0,2.700355956
member 5,0,0,0,0,0,0,0,0,0,4.404103824
member 6,0,0,0,0,0,0,0,0,0,4.299405991
member 7,0,0,0,0,0,0,0,0,0,4.37566428
member 8,0,0,0,0,0,0,0,0,0,4.299405991
member 9,0,0,0,0,0,0,0,0,0,2.413569668
