ccp1,0,0.049394062,0,4.910444789,1.376787823,0,0,0,0,0
ccp2,0,0.434773672,0,0.291561809,0.34730485,0,0,0,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0,2.438723683,0,1.617732596,2.558030085,0,0,0,0,0
member 10,0,2.603777374,0,3.168274701,3.807358585,0,0,0,0,0
member 11,0,2.420587789,0,1.871822842,1.952594574,0,0,0,0,0
member 12,0,2.420587789,0,2.192176623,2.933928312,0,0,0,0,0
member 13,0,1.245412444,0,1.367410371,1.915195362,0,0,0,0,0
member 14,0,1.245412444,0,1.367410371,3.962172478,0,0,0,0,0
member 15,0,2.083834508,0,1.410595547,3.440882102,0,0,0,0,0
member 16,0,2.584414036,0,2.643155408,4.28701864,0,0,0,0,0
member 17,0,3.453491986,0,1.668579171,4.695910495,0,0,0,0,0
member 18,0,3.18373412,0,2.337585889,3.704610623,0,0,0,0,0
member 19,0,3.076003932,0,2.293565123,4.548168753,0,0,0,0,0
member 2,0,1.758855657,0,2.59348302,2.558030085,0,0,0,0,0
member 20,0,3.076003932,0,2.643155408,4.643548908,0,0,0,0,0
member 3,0,1.254743511,0,1.617732596,3.26115499,0,0,0,0,0
member 4,0,2.438723683,0,2.21448432,2.170371209,0,0,0,0,0
member 5,0,2.099447328,0,1.66882338,4.40408121,0,0,0,0,0
member 6,0,2.790879212,0,2.765511341,4.76515809,0,0,0,0,0
member 7,0,3.207587774,0,3.127019329,5.161452866,0,0,0,0,0
member 8,0,3.207587774,0,2.765511341,4.620517518,0,0,0,0,0
member 9,0,2.603777374,0,2.875767108,3.807358585,0,0,0,0,0
