ccp1,0.300622078,0,0,0,0,0,0,0,0,0
ccp2,0.129436999,0,0,0,0,0,0,0,0,0
member 0,0,0,0,0,0,0,0,0,0,0
member 1,0.102925431,0,0,0,0,0,0,0,0,0
member 10,0.056334352,0,0,0,0,0,0,0,0,0
member 11,0.092694796,0,0,0,0,0,0,0,0,0
member 12,0.045952804,0,0,0,0,0,0,0,0,0
member 13,0.045952804,0,0,0,0,0,0,0,0,0
member 14,0.057957063,0,0,0,0,0,0,0,0,0
member 15,0.146952809,0,0,0,0,0,0,0,0,0
member 16,0.099697509,0,0,0,0,0,0,0,0,0
member 17,0.091912253,0,0,0,0,0,0,0,0,0
member 18,0.075319856,0,0,0,0,0,0,0,0,0
member 19,0.106183439,0,0,0,0,0,0,0,0,0
member 2,0.163171849,0,0,0,0,0,0,0,0,0
member 20,0.060861873,0,0,0,0,0,0,0,0,0
member 3,0.102925431,0,0,0,0,0,0,0,0,0
member 4,0.237227482,0,0,0,0,0,0,0,0,0
member 5,0.051024571,0,0,0,0,0,0,0,0,0
member 6,0.056334352,0,0,0,0,0,0,0,0,0
member 7,0.067579139,0,0,0,0,0,0,0,0,0
member 8,0.067579139,0,0,0,0,0,0,0,0,0
member 9,0.089568538,0,0,0,0,0,0,0,0,0
