ccp1,1.058074438,1.523442646
ccp2,0.00E+00,5.900290062
member 1,0,0
member 10,5.977033659,12.6361692
member 11,0,0
member 12,0,0
member 13,7.022744545,5.739168257
member 14,7.022744545,5.739168257
member 15,3.173155493,5.739168257
member 16,2.794818148,2.173888433
member 17,2.794818148,2.173888433
member 18,14.17990228,20.0019954
member 19,6.706389667,5.797118427
member 2,0,0
member 20,23.59051942,11.56215914
member 3,8.556762716,6.232058203
member 4,8.919421628,6.757091601
member 5,5.932704925,9.072760341
member 6,0,0
member 7,0,0
member 8,20.01262181,21.38130067
member 9,20.01262181,6.500956575
