ccp1,0.021471359,1.74977271
ccp2,16.99839257,0.121190492
member 1,0,0
member 10,7.926231983,19.05285384
member 11,0,0
member 12,0,0
member 13,0.084941283,2.131485691
member 14,0,1.706365682
member 15,0.115547932,2.131485691
member 16,0,0
member 17,0,0
member 18,0.433034421,2.930805809
member 19,0,3.264659852
member 2,0,0
member 20,0,13.7611181
member 3,5.988412196,2.719259336
member 4,31.86439341,3.056218945
member 5,5.988412196,2.127305912
member 6,0,0
member 7,0,0
member 8,90.7237883,4.500929343
member 9,141.4731308,0
