ccp1,6.723112436,17.63130919
ccp2,0.60940994,0.498279714
member 1,0,0
member 10,21.01749155,5.539954803
member 11,0,0
member 12,0,0
member 13,5.768111812,6.495786313
member 14,6.495289955,5.490306989
member 15,6.760540919,6.495786313
member 16,2.490185998,1.301265566
member 17,0.369240362,1.301265566
member 18,13.30246783,26.01204638
member 19,4.503306822,4.784523271
member 2,0,0
member 20,22.00078036,8.459265396
member 3,4.433362644,4.126496986
member 4,6.334445454,5.691876503
member 5,5.679819064,5.444679358
member 6,0,0
member 7,0,0
member 8,2.349068842,3.74513094
member 9,21.01749155,30.82817144
