ccp1,0.758947524,11.33433074
ccp2,5.942475428,1.370052798
member 1,0,0
member 10,23.45472153,48.81197932
member 11,0,0
member 12,0,0
member 13,18.74712222,16.87417667
member 14,9.461499616,7.632778225
member 15,9.461499616,8.121266051
member 16,19.57174533,14.81890804
member 17,16.55119224,14.81890804
member 18,27.12259707,24.78224498
member 19,29.09412417,26.0437745
member 2,0,0
member 20,24.60396014,21.79562462
member 3,35.08640697,43.83095967
member 4,10.0481112,8.94421704
member 5,12.31564763,9.581980143
member 6,6.661195874,5.592324825
member 7,7.437152971,5.93913008
member 8,38.89344732,20.13191839
member 9,38.89344732,48.81197932
