ccp1,1.374571345,1.726342974
ccp2,6.114840032,1.45858573
member 1,0,0
member 10,7.315730776,13.14397417
member 11,3.442840556,12.80099491
member 12,1.579310325,12.80099491
member 13,23.9388309,17.26162429
member 14,23.9388309,35.23794897
member 15,8.901081753,17.26162429
member 16,0,0
member 17,0,0
member 18,11.25784241,14.62093808
member 19,7.728466106,14.47776218
member 2,0,0
member 20,11.25784241,14.62093808
member 3,17.39815786,13.31161257
member 4,3.056270531,30.7248093
member 5,8.26606176,14.71955083
member 6,0,0
member 7,0,0
member 8,6.28250204,8.535502276
member 9,7.590390729,8.535502276
