ccp1,0.00E+00,2.558624167
ccp2,0.280023935,0.352327155
member 1,0,0
member 10,4.71285899,3.418843243
member 11,0,0
member 12,0,0
member 13,2.928545419,2.335515892
member 14,33.15377895,18.58332966
member 15,6.242496099,7.473801069
member 16,0,0
member 17,0,0
member 18,3.870310122,5.049573871
member 19,6.293008655,5.258592742
member 2,0,0
member 20,0,5.216630332
member 3,4.253950171,2.234403717
member 4,21.14926655,3.006344998
member 5,15.97017598,2.234403717
member 6,0,0
member 7,0,0
member 8,5.273832305,5.962494077
member 9,5.087783335,3.418843243
