ccp1,13.95819173,7.63E-34
ccp2,17.34275676,0.00E+00
member 1,0,0
member 10,15.95715271,12.26719194
member 11,0,8.047953819
member 12,0,3.57348082
member 13,3.901650348,11.21343976
member 14,13.25902271,7.822976886
member 15,13.59431383,25.25415691
member 16,0,0
member 17,0,0
member 18,4.152128945,14.40018582
member 19,24.15666715,22.99368149
member 2,0,0
member 20,4.469121658,13.70467192
member 3,11.66147071,8.290288349
member 4,26.91013629,26.0097514
member 5,12.59417433,8.290288349
member 6,0,0
member 7,0,0
member 8,8.730362008,23.85039369
member 9,8.730362008,16.53245285
