ccp1,8.1499167,8.266787961
ccp2,4.279379,0.956392191
member 1,0,0
member 10,7.256131148,3.535230381
member 11,0,3.571833078
member 12,0,3.927391011
member 13,8.920441648,12.65580923
member 14,8.920441648,294.1668901
member 15,9.345609898,23.20821269
member 16,0,0
member 17,0,0
member 18,55.50073451,122.6798583
member 19,9.393855196,117.8654528
member 2,0,0
member 20,15.58525712,20.30163031
member 3,12.24996675,5.484799528
member 4,11.19769149,5.718802045
member 5,9.837886978,3.710251207
member 6,0,0
member 7,0,0
member 8,24.85567949,13.34746779
member 9,39.62400266,3.535230381
