ccp1,0.00E+00,13.39001509
ccp2,16.31728231,33.81730676
member 1,0,8.133964776
member 10,42.35481505,104.9371414
member 11,8.542986603,1.44471928
member 12,3.582626814,5.618970281
member 13,9.914531241,11.99581473
member 14,14.97949399,14.65391151
member 15,15.29174221,13.78074907
member 16,0,0
member 17,0,0
member 18,42.47232356,94.00533516
member 19,124.7142871,79.49857283
member 2,0,10.20914285
member 20,51.26828163,113.8585851
member 3,9.45975336,35.49619549
member 4,12.84356288,28.53940767
member 5,24.01939229,35.49619549
member 6,0,0
member 7,0,0
member 8,48.95177045,104.2704434
member 9,48.95177045,104.9371414
