ccp1,0.690021722,8.870374847
ccp2,18.1688894,13.46853781
member 1,0,0
member 10,38.90116436,58.31570337
member 11,0,0
member 12,0,0
member 13,4.216458991,10.54832493
member 14,4.80201396,14.66614001
member 15,4.80201396,12.62996037
member 16,0,0
member 17,0,0
member 18,24.42391717,11.60766812
member 19,5.087841977,51.40236712
member 2,0,0
member 20,4.684282568,13.6893415
member 3,86.02124874,71.61798799
member 4,15.15212385,78.43570373
member 5,86.02124874,12.68127355
member 6,0,0
member 7,0,0
member 8,13.27336303,32.63074036
member 9,59.50985781,32.63074036
