ccp1,1.757938186,16.47946326
ccp2,1.671739025,5.945061164
member 1,0,0
member 10,18.32608718,21.73132103
member 11,0,0
member 12,0,0
member 13,9.879930239,12.08702421
member 14,10.25562407,15.87219478
member 15,9.879930239,18.54678155
member 16,18.26249587,4.821704727
member 17,24.16889227,4.326784649
member 18,26.43995129,26.21611412
member 19,31.12608848,22.84076548
member 2,0,0
member 20,20.42067579,33.31974009
member 3,12.07958978,19.16775606
member 4,14.87035468,22.59060992
member 5,12.07958978,26.13142515
member 6,5.399703134,0
member 7,5.399703134,0
member 8,24.03623885,25.43376952
member 9,24.20183998,25.43376952
