ccp1,5.073759934,72.82595333
ccp2,10.18575191,71.14394307
member 1,0,0
member 10,110.8879475,36.30469167
member 11,0,0.00E+00
member 12,0,0.00E+00
member 13,45.21736226,9.945870781
member 14,11.56830354,14.95572521
member 15,9.721320301,13.00997996
member 16,20.75040318,11.34338526
member 17,3.794942381,3.840029557
member 18,27.79816514,60.16156838
member 19,171.1055014,138.168148
member 2,0,0
member 20,45.59202577,137.06681
member 3,50.4148507,11.04123885
member 4,9.857093908,10.51207811
member 5,50.4148507,11.04123885
member 6,0,0
member 7,0,0
member 8,25.22363053,146.9655076
member 9,74.08382534,146.9655076
