ccp1,3.007695183,22.77496754
ccp2,14.0588562,8.951430646
member 1,5.082835478,7.077608552
member 10,63.50849415,50.58843036
member 11,4.175602938,5.141815605
member 12,4.552230951,5.461117786
member 13,12.25034287,10.93474126
member 14,7.942219358,10.93474126
member 15,7.942219358,16.29932669
member 16,0,0
member 17,0,0
member 18,90.75163239,123.1547777
member 19,91.32339275,67.48096854
member 2,5.082835478,5.541655321
member 20,43.10523537,67.48096854
member 3,16.75271191,13.49399679
member 4,12.46927061,25.01487335
member 5,22.65369767,13.49399679
member 6,0,0
member 7,0,0
member 8,63.50849415,77.50307251
member 9,66.78238212,55.40435548
