ccp1,6.965805777,0.377968004
ccp2,1.136883686,2.173174244
member 1,0,0
member 10,4.904015714,20.26192433
member 11,0,0
member 12,0,0
member 13,12.28464092,6.047332969
member 14,2.754244258,3.747405838
member 15,2.749064733,5.109397791
member 16,1.545496935,0.728962102
member 17,0.349766474,0.728962102
member 18,17.91088122,22.770005
member 19,15.22276066,32.23528464
member 2,0,0
member 20,7.752525193,8.439537542
member 3,5.606755314,5.71710692
member 4,8.29678704,5.613225927
member 5,5.606755314,5.613225927
member 6,0,0
member 7,0,0
member 8,14.46556755,20.26192433
member 9,32.29530454,3.026404619
