ccp1,19.94933669,14.43410514
ccp2,21.53086793,31.48688944
member 1,0,0
member 10,128.0598463,130.8396506
member 11,0,0
member 12,0,0
member 13,10.22346939,66.63064289
member 14,73.10899007,8.603737553
member 15,78.87969729,8.603737553
member 16,1.814353174,2.03772065
member 17,12.82377372,15.3726931
member 18,92.28391839,48.58589257
member 19,41.54908807,125.9529619
member 2,0,0
member 20,41.06605928,46.84775447
member 3,41.33525999,35.25429779
member 4,41.33525999,35.49566283
member 5,7.469770731,26.64917717
member 6,0,0
member 7,0,0
member 8,95.17478569,19.01412243
member 9,18.60770727,47.04496115
