ccp1,2.649052389,3.341533454
ccp2,7.164886032,0.00E+00
member 1,0,0
member 10,12.57724484,11.97684286
member 11,0,0
member 12,0,0
member 13,2.203320238,2.088196521
member 14,1.919387994,1.703067002
member 15,2.640994792,1.428098006
member 16,0,0
member 17,0,0
member 18,1.919678623,0.930916811
member 19,8.739309269,12.16964136
member 2,0,0
member 20,1.919678623,3.936551235
member 3,3.936798496,2.631321902
member 4,3.602465059,2.166880805
member 5,3.602465059,2.689433932
member 6,0,0
member 7,0,0
member 8,17.15322584,11.97684286
member 9,22.48534786,2.349772056
