ccp1,135.792172,0.047459759
ccp2,5.614100509,4.688757507
member 1,0,0
member 10,36.78789502,55.71213409
member 11,0,0
member 12,0,0
member 13,50.88756428,4.876833255
member 14,50.88756428,7.607314337
member 15,51.58053665,5.113797482
member 16,0,1.257299738
member 17,0,0.694382736
member 18,68.23412332,3.521854351
member 19,65.38793013,7.461729702
member 2,0,0
member 20,34.71904072,6.761051599
member 3,95.75576828,51.22206944
member 4,36.3015695,97.51085582
member 5,95.75576828,51.22206944
member 6,0,0
member 7,0,0
member 8,41.72754547,52.85771286
member 9,44.00495872,48.03073018
