4.57941950831933e-07,1.1709218036514e-07,1.13274115877376e-07,2.29426537938385e-07
1.1709218036514e-07,4.5246040884735e-07,1.37239120762414e-07,2.25344983719403e-07
1.13274115877376e-07,1.37239120762414e-07,2.2071408827429e-06,2.27367730774144e-07
2.29426537938385e-07,2.25344983719403e-07,2.27367730774144e-07,4.43643370627813e-07
