4.42052252036534e-07,2.80613536584214e-07,2.73789521977468e-07,3.52363358536546e-07
2.80613536584214e-07,9.2907072643361e-07,2.79933617329992e-07,3.57111938293484e-07
2.73789521977468e-07,2.79933617329992e-07,1.24505122867785e-06,3.42423798617384e-07
3.52363358536546e-07,3.57111938293484e-07,3.42423798617384e-07,4.4400256780401e-07
