4.51517722003101e-07,2.50569999559404e-08,1.72332230330757e-08,8.86420105308563e-08
2.50569999559404e-08,3.86023817881337e-06,3.85860308308744e-08,8.29932947381299e-08
1.72332230330757e-08,3.85860308308744e-08,4.50257485507929e-07,9.92034945394007e-08
8.86420105308563e-08,8.29932947381299e-08,9.92034945394007e-08,4.56167992717925e-07
