1.43795086644817e-06,1.10746391822892e-07,9.51406537248674e-08,2.2713507039217e-07
1.10746391822892e-07,2.20362148681581e-06,1.45914633240324e-07,2.26294360147186e-07
9.51406537248674e-08,1.45914633240324e-07,2.19635187894595e-06,2.15603576682604e-07
2.2713507039217e-07,2.26294360147186e-07,2.15603576682604e-07,4.46929981245315e-07
