2.70684824332053e-06,5.59196466621101e-10,7.52204049450109e-09,8.40857304695019e-08
5.59196466621101e-10,1.74464592223397e-06,3.77003664415982e-08,8.3453851665666e-08
7.52204049450109e-09,3.77003664415982e-08,2.63050635388682e-06,9.70528934052491e-08
8.40857304695019e-08,8.3453851665666e-08,9.70528934052491e-08,4.54651786644655e-07
