1.296490298827e-06,2.8234470752173e-07,3.08807616384188e-07,3.65372262691245e-07
2.8234470752173e-07,1.28593957139038e-06,2.89645510055011e-07,3.52944992315283e-07
3.08807616384188e-07,2.89645510055011e-07,1.74008699651492e-06,3.70281833786307e-07
3.65372262691245e-07,3.52944992315283e-07,3.70281833786307e-07,4.49272745558233e-07
