ccp1,0.296340464,3.878083291,21.10089424,2.418803767,0.072971718
ccp2,1.639985685,5.474884377,1.670092451,0.394835954,2.877559531
member 0,0,0,0,0,0
member 1,11.73449253,17.23116109,26.17860485,17.912114,6.680738283
member 10,16.30166402,20.85618704,6.116427813,6.634011203,9.910059631
member 11,40.63932647,19.18482937,4.402915897,7.502710026,37.17813517
member 12,27.30791139,8.757232261,15.03285215,14.4717395,10.72305543
member 13,8.608786165,93.63743512,29.25167597,42.57651435,18.13719553
member 14,15.94945075,34.00391536,4.402915897,14.4717395,18.13719553
member 15,40.63932647,50.96688837,21.61011802,31.83967129,10.72305543
member 16,11.95940423,11.48741501,6.883027637,7.852857007,7.729705645
member 17,9.028308317,16.80938464,6.863625782,7.852857007,4.945638252
member 18,11.95940423,11.48741501,6.883027637,5.359818611,8.243696804
member 19,7.159404384,16.80938464,6.455445374,8.60717438,7.729705645
member 2,37.22295758,29.64122044,26.17860485,52.69825226,16.03617751
member 20,9.028308317,9.84019591,5.73925041,7.761161688,6.133118407
member 3,37.22295758,29.64122044,5.591078083,7.260794073,16.03617751
member 4,9.544441584,29.64122044,35.43562629,17.912114,7.598110708
member 5,11.73449253,52.5372174,3.458247903,4.987422586,27.12391902
member 6,12.8245051,17.74845082,6.116427813,10.95541518,11.11491153
member 7,15.76298474,25.19976017,4.81165457,10.65336263,11.11491153
member 8,15.76298474,22.91978003,6.116427813,10.65336263,12.0889166
member 9,12.8245051,25.97107674,6.952556595,10.65336263,9.171991708
