ccp1,0,9.653162849
ccp2,0,5.135508934
member 0,0,0
member 1,0,9.144592269
member 10,0,5.505740595
member 11,0,10.56972428
member 12,0,3.421117342
member 13,0,5.098637497
member 14,0,10.56972428
member 15,0,6.100896906
member 16,0,6.570366456
member 17,0,9.584720517
member 18,0,6.751955876
member 19,0,5.138231635
member 2,0,13.31704064
member 20,0,3.639823534
member 3,0,4.411180445
member 4,0,2.959842885
member 5,0,17.95006598
member 6,0,5.684473949
member 7,0,4.920427439
member 8,0,4.920427439
member 9,0,3.149060588
