ccp1,0.00E+00,1.527052798
ccp2,0.264181433,4.089877266
member 0,0,0
member 1,6.454743602,4.246286063
member 10,6.514906499,6.095543579
member 11,6.237222964,8.052434125
member 12,15.26824418,5.650340879
member 13,5.043336967,11.18012434
member 14,10.53660321,5.650340879
member 15,3.408731629,5.650340879
member 16,6.105922501,4.45635478
member 17,9.184958209,9.457797156
member 18,9.184958209,7.989608016
member 19,5.483176619,4.45635478
member 2,15.80071805,3.323084355
member 20,4.715725688,4.60406152
member 3,6.314620026,12.67121534
member 4,6.454743602,5.400504257
member 5,6.314620026,17.32529284
member 6,6.149975799,3.45999696
member 7,9.505279926,5.254018623
member 8,4.880184722,3.45999696
member 9,6.514906499,3.34899391
