ccp1,14.65233919,1.829601839
ccp2,2.257636543,12.87673426
member 0,0,0
member 1,11.89744667,12.69670876
member 10,10.06544545,21.77861945
member 11,7.94464904,12.40539863
member 12,8.697414663,16.71928921
member 13,10.63014623,11.94046013
member 14,8.697414663,14.7732072
member 15,10.75881277,13.27801882
member 16,13.53723742,17.08411132
member 17,20.9877909,28.67853741
member 18,38.85315504,9.806990573
member 19,20.9877909,42.25733219
member 2,17.13646264,11.21884471
member 20,29.31567426,11.44085416
member 3,15.98306576,9.420719471
member 4,11.89744667,9.420719471
member 5,15.98306576,12.60406562
member 6,9.653865897,56.80240101
member 7,33.42901327,7.44747588
member 8,10.06544545,12.97375642
member 9,46.69353094,12.97375642
