ccp1,0,0,3.508826544,0,0
ccp2,0,0,3.54128465,0,0
member 0,0,0,0,0,0
member 1,0,0,7.370356043,0,0
member 10,0,0,20.89464946,0,0
member 11,0,0,7.401593989,0,0
member 12,0,0,7.401593989,0,0
member 13,0,0,7.401593989,0,0
member 14,0,0,4.636013335,0,0
member 15,0,0,4.286252936,0,0
member 16,0,0,13.6866564,0,0
member 17,0,0,0.00E+00,0,0
member 18,0,0,18.64712645,0,0
member 19,0,0,19.23411583,0,0
member 2,0,0,4.268163084,0,0
member 20,0,0,20.98320772,0,0
member 3,0,0,6.382039138,0,0
member 4,0,0,4.268163084,0,0
member 5,0,0,7.370356043,0,0
member 6,0,0,13.62889276,0,0
member 7,0,0,20.89464946,0,0
member 8,0,0,18.56842747,0,0
member 9,0,0,0.00E+00,0,0
