ccp1,0.487668504,1.442652657
ccp2,3.145231152,0.353787962
member 0,0,0
member 1,4.933576016,3.794739082
member 10,2.166293169,1.785296257
member 11,4.514913994,1.073855867
member 12,1.897845371,6.639588367
member 13,6.150658494,1.505417134
member 14,6.150658494,6.639588367
member 15,0.857482118,2.955857572
member 16,1.806597885,2.47434817
member 17,2.065436203,2.47434817
member 18,1.806597885,1.759044519
member 19,2.065436203,2.199716669
member 2,3.397851752,3.794739082
member 20,1.52610872,2.683089219
member 3,0.652734388,7.237480067
member 4,4.933576016,3.794739082
member 5,2.07383007,2.398982348
member 6,2.192283606,2.177602783
member 7,1.66762277,2.177602783
member 8,2.192283606,2.166268632
member 9,1.974121325,2.166268632
