ccp1,0,0,0,0.934723802,0.00E+00
ccp2,0,0,0,5.845509202,16.20569339
member 0,0,0,0,0,0
member 1,0,0,0,4.00395426,3.259044078
member 10,0,0,0,6.077409091,5.748139013
member 11,0,0,0,21.07515663,18.9860299
member 12,0,0,0,3.91757115,13.1911031
member 13,0,0,0,3.280242029,2.891618496
member 14,0,0,0,14.24899789,8.416188112
member 15,0,0,0,14.24899789,2.891618496
member 16,0,0,0,6.446609458,5.557648535
member 17,0,0,0,5.302818925,4.931556002
member 18,0,0,0,6.446609458,4.484629415
member 19,0,0,0,4.774724251,4.931556002
member 2,0,0,0,4.086538412,8.704656102
member 20,0,0,0,5.980214778,4.931556002
member 3,0,0,0,4.086538412,8.704656102
member 4,0,0,0,30.07232119,4.705963377
member 5,0,0,0,8.763080566,4.705963377
member 6,0,0,0,6.077409091,3.257434847
member 7,0,0,0,6.11207953,5.748139013
member 8,0,0,0,5.419746984,4.638341763
member 9,0,0,0,6.11207953,5.535473006
