ccp1,0.970122836,3.344212881
ccp2,5.646103089,2.206756708
member 0,0,0
member 1,7.734272909,7.278477225
member 10,3.895187894,2.967051714
member 11,7.315426385,14.89304707
member 12,7.315426385,3.216824369
member 13,4.164481024,3.216824369
member 14,7.573449607,5.56718794
member 15,13.05963292,6.285242827
member 16,8.287821909,4.233440632
member 17,12.3296279,3.325834826
member 18,4.707053147,3.325834826
member 19,6.577182448,5.802969119
member 2,15.18322515,3.901822643
member 20,6.577182448,5.866932744
member 3,4.485204638,13.95632116
member 4,15.18322515,3.138335697
member 5,7.734272909,4.405079017
member 6,3.895187894,4.111901965
member 7,5.10622593,6.459486739
member 8,5.10622593,6.459486739
member 9,4.908275515,4.193632
