ccp1,93.87180471,5.133239402,24.18767074,0.975765759,0.733343964
ccp2,4.874855986,3.128425846,8.602687556,1.99459771,2.164346284
member 0,0,0,0,0,0
member 1,16.10318174,4.530598627,5.584669433,5.238479904,12.22076489
member 10,27.48054339,10.16726618,20.60480921,12.89183702,35.38754153
member 11,5.315771881,2.116360721,4.394586174,5.174072071,17.07667818
member 12,9.419731623,1.98743847,6.705042162,6.121012433,9.206783391
member 13,11.79813563,4.271314399,3.174377276,4.268117088,11.1756964
member 14,11.79813563,2.116360721,4.394586174,6.121012433,12.30007523
member 15,7.449609775,4.271314399,3.131246638,3.8780451,17.07667818
member 16,19.59548141,8.116009937,9.154076734,13.47757327,29.06773839
member 17,29.07804632,8.116009937,16.21396051,9.194858552,41.86425475
member 18,31.2247705,9.787412962,17.37608633,15.3425876,38.53674761
member 19,24.89152292,5.073348658,17.53990687,11.32206992,21.44299369
member 2,9.087396978,2.244831469,8.520812319,4.029068592,13.85363508
member 20,29.07804632,9.120716012,16.21396051,16.62974939,40.538149
member 3,13.89965225,3.143140168,4.707081424,4.884282892,9.147418462
member 4,16.10318174,2.921534293,8.520812319,5.238479904,13.85363508
member 5,13.89965225,3.143140168,8.520812319,4.884282892,8.241364733
member 6,49.70938485,5.393348821,11.63306179,12.89183702,35.38754153
member 7,42.55245621,5.381319266,14.16640025,12.72272199,41.5943159
member 8,46.31196274,10.38154432,14.16640025,15.00655369,28.88031091
member 9,33.49878861,9.674376454,17.45795325,12.72272199,38.28826438
