ccp1,11.32579568,0
ccp2,1.194884645,0
member 0,0,0
member 1,3.222462075,0
member 10,15.25753426,0
member 11,5.094849454,0
member 12,6.828154487,0
member 13,5.958806857,0
member 14,6.828154487,0
member 15,5.094849454,0
member 16,3.587243159,0
member 17,3.587243159,0
member 18,3.587243159,0
member 19,12.15425061,0
member 2,4.434141255,0
member 20,12.15425061,0
member 3,5.942668528,0
member 4,6.096069101,0
member 5,2.647304282,0
member 6,20.58362146,0
member 7,10.57806801,0
member 8,3.122043748,0
member 9,3.122043748,0
