ccp1,0.914295383,7.73679286
ccp2,10.985878,2.113244971
member 0,0,0
member 1,13.17914503,14.89302406
member 10,39.42143411,8.93799399
member 11,15.29111608,12.81424785
member 12,12.3776563,12.81424785
member 13,16.69962121,9.265572831
member 14,12.63695331,9.885767875
member 15,17.14402579,9.915352444
member 16,67.27743453,51.43656367
member 17,7.277876734,7.953938567
member 18,24.90790447,19.01762089
member 19,8.966368401,7.584811569
member 2,11.75475579,15.22090129
member 20,13.98911117,39.40716948
member 3,12.83751743,11.68431935
member 4,12.83751743,11.64945669
member 5,9.714418447,11.68431935
member 6,19.14747967,9.372975777
member 7,28.42517664,46.43767888
member 8,10.75386419,22.41049493
member 9,28.42517664,33.42767663
