ccp1,3.31440274,0.387296747,1.261317462,2.103911599,1.915010142
ccp2,4.036546513,2.69342589,12.47061559,0.702267941,6.450424015
member 0,0,0,0,0,0
member 1,4.840650439,7.309862177,3.516262133,4.649326773,5.903209945
member 10,8.671371508,9.931863773,9.949105479,10.98753959,9.719984159
member 11,8.525453367,6.324885467,3.789595637,5.710816532,8.282738935
member 12,3.744482285,3.866441133,4.81932389,0.00E+00,4.756169659
member 13,4.409105961,3.753114684,6.122021916,9.760186309,5.935187001
member 14,8.525453367,6.324885467,6.122021916,5.169619556,7.063154379
member 15,7.333635461,6.324885467,8.520133673,4.825773967,3.366400282
member 16,8.380684596,8.60349255,8.63973178,9.76818796,8.221795645
member 17,9.779741101,10.08376886,10.89434908,9.76818796,10.65927105
member 18,9.012813904,9.953237712,10.89434908,13.4961094,10.65927105
member 19,8.380684596,10.35584036,10.89434908,11.11311169,7.732380409
member 2,8.051420406,4.676027007,5.680456678,7.946025802,4.730544805
member 20,9.779741101,9.531859347,8.63973178,13.4961094,8.969366224
member 3,8.051420406,3.599459095,3.516262133,7.946025802,3.932781327
member 4,5.417211292,6.065939476,4.236143639,7.946025802,4.730544805
member 5,3.997902854,3.708145867,5.680456678,6.811341845,5.903209945
member 6,10.73694043,8.25125852,9.006264995,11.15919025,10.60184201
member 7,8.671371508,9.670931108,8.016570793,11.15919025,8.17749901
member 8,7.974422696,9.670931108,10.50821639,7.952540158,9.719984159
member 9,10.73694043,9.931863773,8.016570793,7.952540158,7.6907206
