ccp1,8.968113136,0.204352942
ccp2,4.774054324,2.10788783
member 0,0,0
member 1,14.79868569,12.0045815
member 10,2.806436457,8.264641349
member 11,4.692174913,19.79575875
member 12,7.194029518,5.381181545
member 13,7.194029518,9.873986024
member 14,4.78135478,3.427231131
member 15,4.78135478,9.873986024
member 16,3.971765899,6.528873885
member 17,6.272504459,8.615716116
member 18,7.67108236,4.755026875
member 19,6.272504459,4.755026875
member 2,10.78833063,7.789724593
member 20,3.971765899,4.755026875
member 3,3.31547505,6.78938995
member 4,5.083277119,12.0045815
member 5,3.378489244,4.166754474
member 6,4.564848041,7.937665547
member 7,5.420361056,5.781060205
member 8,5.420361056,6.784289598
member 9,5.420361056,4.335590491
