ccp1,13.42568272,4.277418603
ccp2,1.614831968,0.98378675
member 0,0,0
member 1,5.479420488,0.00E+00
member 10,1.57367723,4.335936935
member 11,5.670939315,6.687372866
member 12,5.166931742,0.00E+00
member 13,4.637872211,7.26445334
member 14,5.484287451,6.687372866
member 15,5.166931742,6.687372866
member 16,14.87963612,26.69123073
member 17,1.57507501,3.347243224
member 18,1.982025226,13.72645025
member 19,6.620712553,2.264976969
member 2,5.66590671,8.059709671
member 20,10.45363019,13.72645025
member 3,5.162346413,7.419454877
member 4,2.449360787,8.059709671
member 5,2.496611455,6.408315689
member 6,14.86643137,15.22911617
member 7,10.44435325,21.92152243
member 8,14.86643137,15.22911617
member 9,10.44435325,3.7136736
