ccp1,0,1.671527425
ccp2,0,0.94712008
member 0,0,0
member 1,0,9.111647347
member 10,0,31.68228044
member 11,0,6.247519642
member 12,0,5.954822503
member 13,0,5.954822503
member 14,0,5.256759699
member 15,0,5.954822503
member 16,0,35.80125688
member 17,0,14.63566385
member 18,0,5.580030791
member 19,0,20.70562537
member 2,0,8.648450718
member 20,0,5.580030791
member 3,0,9.559511764
member 4,0,9.111647347
member 5,0,8.648450718
member 6,0,14.65893915
member 7,0,3.89849914
member 8,0,8.538167631
member 9,0,8.538167631
