ccp1,1.096083088,0,0.279012832,0.245968258,0
ccp2,1.325971507,0,0.668508891,3.545211392,0
member 0,0,0,0,0,0
member 1,3.513066094,0,1.455011924,1.505973779,0
member 10,18.00947359,0,5.898702262,4.949561696,0
member 11,11.73516176,0,1.182275995,1.28037688,0
member 12,4.161403599,0,1.406215172,1.972617274,0
member 13,5.964216191,0,1.182275995,0.94912105,0
member 14,4.161403599,0,1.182275995,1.417973953,0
member 15,4.161403599,0,0.640551727,1.28037688,0
member 16,6.764799651,0,3.145595952,5.250421487,0
member 17,12.38536483,0,5.576461416,6.849376176,0
member 18,17.95446718,0,3.145595952,3.367961319,0
member 19,19.94091356,0,5.873105019,6.849376176,0
member 2,4.800901626,0,1.333595564,1.199924636,0
member 20,17.59001175,0,5.123254968,6.199178998,0
member 3,5.359412119,0,1.721473511,0.889483205,0
member 4,6.303009821,0,1.333595564,1.328875822,0
member 5,3.739414562,0,0.662779366,1.328875822,0
member 6,11.12942124,0,3.25475056,4.920512225,0
member 7,15.80628856,0,5.898702262,6.418996891,0
member 8,17.91879609,0,3.25475056,3.156336093,0
member 9,18.00947359,0,3.25475056,6.418996891,0
