1.45025150081908e-06,1.45479469461658e-07,1.27346437388846e-07,2.36859793700889e-07
1.45479469461658e-07,3.18164272702793e-06,1.15212103144051e-07,2.27558091322822e-07
1.27346437388846e-07,1.15212103144051e-07,1.45799430925607e-06,2.24691274069345e-07
2.36859793700889e-07,2.27558091322822e-07,2.24691274069345e-07,4.48582847131413e-07
